title,address,type,educational,workExperience,workTag,salary,salaryMonth,companyTags,hrWork,hrName,pratice,companyTitle,companyAvatar,companyNature,companyStatus,companyPeople,detailUrl,companyUrl,dist
python助教,长沙,python,学历不限,经验不限,"[""Python"", ""\u8ba1\u7b97\u673a\u76f8\u5173\u4e13\u4e1a"", ""\u52a9\u6559"", ""\u6559\u80b2""]","[4000, 6000]",0薪,"[""\u5e95\u85aa\u52a0\u63d0\u6210"", ""\u7ee9\u6548\u5956\u91d1"", ""\u514d\u8d39\u5de5\u88c5"", ""\u5458\u5de5\u65c5\u6e38"", ""\u751f\u65e5\u798f\u5229"", ""\u8282\u65e5\u798f\u5229"", ""\u4e94\u9669\u4e00\u91d1""]",人事主管,刘女士,0,湖南好学编程网络科技,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20231214/7bf6f160950405e943182adf9772726e1db7e97a286467551eb809f69713fbd2e026ce4534d50bf8.png.webp?x-oss-process=image/resize,w_100,limit_0",计算机服务,未融资,"[100, 499]",https://www.zhipin.com/job_detail/7cee6910a838f7641HV43N-7EltT.html?lid=awO2inRUXgi.search.233&securityId=oGrf6OONMReY3-b1CVJdPbzxWbYv_Zu3ibRI-5hHw21BcGZp-XUQ_dyKhngs0Hc108jD_nOnAMPsAr_c7Xmqv2dwCjh7oG8Bx_hq_BGjFoKFfKvG8ehh&sessionId=,https://www.zhipin.com/gongsi/f04ea812a59018eb1Xd829m6EVo~.html,岳麓区
python开发,西安,python,本科,3-5年,"[""\u540e\u7aef"", ""Python"", ""Golang"", ""\u670d\u52a1\u7aef\u5f00\u53d1\u7ecf\u9a8c"", ""python"", ""Linux"", """", """", """", """", """"]","[12000, 18000]",13薪,"[""\u53cc\u4f11"", ""\u6cd5\u5b9a\u8282\u5047\u65e5\u4e09\u85aa"", ""\u9910\u8865"", ""\u5e26\u85aa\u5e74\u5047"", ""\u8282\u5047\u65e5\u52a0\u73ed\u8d39"", ""\u5458\u5de5\u65c5\u6e38"", ""\u56e2\u5efa\u805a\u9910"", ""\u80a1\u7968\u671f\u6743"", ""\u5e74\u7ec8\u5956"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u610f\u5916\u9669"", ""\u8282\u65e5\u798f\u5229"", ""\u664b\u5347\u673a\u5236"", ""\u5b66\u4e60\u5206\u4eab"", ""\u4e94\u9669\u4e00\u91d1""]",Python开发工程师,严先生,0,沃趣科技,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20230419/7bf6f160950405e90eb2e0396f53ec4d43224223dbbbc437b139e2a26092e2225a71b75b3c0779ec.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,B轮,"[100, 499]",https://www.zhipin.com/job_detail/07a5701de56d0a3e1nZ_09u7GVtW.html?lid=awO2inRUXgi.search.234&securityId=ajWCGzlnSZW7p-X1DzKceyU0xX4tKi52BpivzpFfnb8SNsbyI9JlxZnIJLUwTGqAH-a3hqAm74Tzh56BeFhNOxG18n7BuylKJ0LxPAXD_d28J0Ov&sessionId=,https://www.zhipin.com/gongsi/92afa3efae086cda1nV42t6-.html,雁塔区
python教研,北京,python,本科,经验不限,"[""Python"", ""Django"", ""MySQL""]","[13000, 22000]",0薪,"[""\u8282\u65e5\u798f\u5229"", ""\u80a1\u7968\u671f\u6743"", ""\u4e94\u9669\u4e00\u91d1"", ""\u9910\u8865"", ""\u4ea4\u901a\u8865\u52a9"", ""\u5e26\u85aa\u5e74\u5047"", ""\u96f6\u98df\u4e0b\u5348\u8336""]",HR BP,窦女士,0,小河狸创客,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20220822/7bf6f160950405e9d1b53a4cfbe55401c934d48a67c9a823f0549449a7fc0bcb7ad87e11b2d6c91e.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,A轮,"[100, 499]",https://www.zhipin.com/job_detail/945778533ce9c8f11HB82Nm6ElNQ.html?lid=awO2inRUXgi.search.235&securityId=y5tdtNA0hPYZI-_1vNYeUhdUtEoxiWXe0vE7esi8LGtAk8N5ZMW74aUmVIpONkoAxh6C8y_L48fjfjDV2FUsRBaHp1QYgERvG7rp_mPTjXYY3YVz99U~&sessionId=,https://www.zhipin.com/gongsi/f8e0e1fed07d1b9e1XB-3ty0Fw~~.html,海淀区
Python工程师,长春,python,本科,3-5年,"[""\u540e\u7aef"", ""Python"", ""\u8ba1\u7b97\u673a\u76f8\u5173\u4e13\u4e1a"", ""Python"", ""Django"", """", """", """", """"]","[9000, 10000]",0薪,"[""\u4e94\u9669\u4e00\u91d1"", ""\u5e74\u7ec8\u5956"", ""\u9910\u8865"", ""\u8282\u65e5\u798f\u5229""]",行政人力主管,李先生,0,垒神,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[0, 20]",https://www.zhipin.com/job_detail/be2aa869fb86c0be1XJz29m9FVtT.html?lid=awO2inRUXgi.search.236&securityId=KiWkK9phemFkT-41YyeYM3GiJSAgPK3QmNCWvDxvKMBPlmfAjlkbl8rdpnmR6hK2vPulqx4vsHcEwAc9Is-71HKyeyxHgRyh37rx_2Ppwp0KGhk7fI8~&sessionId=,https://www.zhipin.com/gongsi/5bd9c1446eb4b95c1nN50t-1E1U~.html,二道区
python工程师,天津,python,大专,1-3年,"[""Python""]","[5000, 10000]",0薪,"[""\u610f\u5916\u9669"", ""\u5305\u4f4f"", ""\u8865\u5145\u533b\u7597\u4fdd\u9669"", ""\u5305\u5403"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u7ee9\u6548\u5956\u91d1"", ""\u5e95\u85aa\u52a0\u63d0\u6210"", ""\u5e74\u7ec8\u5956"", ""\u80a1\u7968\u671f\u6743"", ""\u5458\u5de5\u65c5\u6e38"", ""\u5e26\u85aa\u5e74\u5047""]",人事,苏女士,0,天津再登,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20211230/7bf6f160950405e97b5b5d8b6d7cb0b171d809290c9680ee841489c0347f9df3398f31270fe7541e.jpg?x-oss-process=image/resize,w_100,limit_0",通用设备,不需要融资,"[100, 499]",https://www.zhipin.com/job_detail/932e18abfcb2ade41HR53tS-E1NX.html?lid=awO2inRUXgi.search.237&securityId=NWnRCJLIqr5XS-91aHN1lJncOobRIAtlUissBZeZRVpc2jYKaZNHoLEmZFPGdvQmniw4hS1PrSRQNRAOL20CYx_nt6kNXK-TXdNi9lwqcm9wTitgvfY~&sessionId=,https://www.zhipin.com/gongsi/ad9c97b2ed7b36b40XNy2N28GA~~.html,宝坻区
Python工程师,北京,python,本科,3-5年,"[""python"", ""\u7b97\u6cd5"", ""numpy"", ""scipy"", ""pandas"", ""\u9884\u6d4b"", ""BI"", """"]","[20000, 30000]",13薪,"[""\u4e94\u9669\u4e00\u91d1"", ""\u5e74\u7ec8\u5956"", ""\u901a\u8baf\u8865\u8d34"", ""\u5458\u5de5\u65c5\u6e38"", ""\u8282\u65e5\u798f\u5229"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u5e26\u85aa\u5e74\u5047""]",招聘者,赵先生,0,国科恒通,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20200810/36cced3a23f18a5ff7454939de014dd653f74c979c109a6ed7b6277207ec9ff2_s.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[100, 499]",https://www.zhipin.com/job_detail/a71b4844cc4dd5181nZ_2t67EVJR.html?lid=awO2inRUXgi.search.238&securityId=g32p1KY4tZAaw-G1EFY7jZq0kV6QaJLtqpVRsak5jnbgPfl2qnSTRLloxd2S50SXqDm83zpl1cbBxbMaJPdtDO_7XSL4zR5EpZ16HOzjuy_mQ9FREA~~&sessionId=,https://www.zhipin.com/gongsi/3339282965574d011nZy29S8.html,海淀区
python实习生,泰安,python,中专/中技,经验不限,[],"[3000, 6000]",15薪,无,总监,谢先生,0,山东云松,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",互联网,未融资,"[0, 20]",https://www.zhipin.com/job_detail/f2a2105326860a941HZy2NW6E1RT.html?lid=awO2inRUXgi.search.239&securityId=qCQKda6SGkVCx-F1yu69u38m7YzpnSB9aFBxRFUPRHAoWpdOpA55HgnLFCC0fRaERh4vXjNHVf5KFcJEOqn4x3Oy8oGjFVzarwPr6jFhXZrdEN1T4jbg&sessionId=,https://www.zhipin.com/gongsi/e5bd4f2f376d0f631HZ72d-0F1s~.html,泰山区
python实习生,深圳,python,本科,3个月,"[""\u540e\u7aef"", ""Python"", ""Flask"", ""MySQL"", ""\u8ba1\u7b97\u673a\u76f8\u5173\u4e13\u4e1a""]","[200, 250]",0薪,"[""\u96f6\u98df\u4e0b\u5348\u8336"", ""\u8282\u65e5\u798f\u5229"", ""\u80a1\u7968\u671f\u6743"", ""\u5458\u5de5\u65c5\u6e38"", ""\u7ee9\u6548\u5956\u91d1"", ""\u5e26\u85aa\u5e74\u5047"", ""\u751f\u65e5\u798f\u5229"", ""\u4fdd\u5e95\u5de5\u8d44"", ""\u6cd5\u5b9a\u8282\u5047\u65e5\u4e09\u85aa"", ""\u5e74\u7ec8\u5956"", ""\u4e94\u9669\u4e00\u91d1""]",合伙人,李女士,1,领寻,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20181017/0c1058f75cd4cca966ead034c63a2c77cfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,不需要融资,"[20, 99]",https://www.zhipin.com/job_detail/b2f8772cf5d446b71Xxy09u5FFdX.html?lid=awO2inRUXgi.search.240&securityId=2EQJu1BPcWjOO-T1wT0k_XGHFyi-7UhD2PsQlKt77s--NrZrr6OcrGFG7rqgA_yzC-ID0ZlmgcALUwXfGEfmS635X0u_pfsc9Hpu69N-exMMpy-ifQ~~&sessionId=,https://www.zhipin.com/gongsi/1c5751c3f492c2b01nJ-0966EA~~.html,南山区
Python工程师,深圳,python,本科,3-5年,"[""Python"", ""Java"", ""Android""]","[4000, 8000]",0薪,"[""\u4e94\u9669\u4e00\u91d1""]",行政,周先生,0,美联合科技,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[0, 20]",https://www.zhipin.com/job_detail/0b34bbec36cd452f1nRz0t-5EVFU.html?lid=awMRt0WngPa.search.241&securityId=2PLJnkl14YYot-S1w0wrlt7b0iD17KAYU5J8lKXNBeuL6k4F4ydn2Qs9ne7HiLXH2flFKqUqrI8jJIjDic2bCUapT5SOkf2PYU9NZecx9tXTl7vqn8E~&sessionId=,https://www.zhipin.com/gongsi/004a6bd7ec17729a33143Nq0Eg~~.html,福田区
python讲师,哈尔滨,python,本科,3-5年,"[""Python"", ""\u8ba1\u7b97\u673a\u76f8\u5173\u4e13\u4e1a"", ""\u722c\u866b\u7ecf\u9a8c""]","[6000, 10000]",0薪,"[""\u8282\u65e5\u798f\u5229"", ""\u6709\u65e0\u7ebf\u7f51"", ""\u56e2\u5efa\u805a\u9910"", ""\u5e26\u85aa\u5e74\u5047"", ""\u5e95\u85aa\u52a0\u63d0\u6210"", ""\u4fdd\u5e95\u5de5\u8d44"", ""\u4e94\u9669\u4e00\u91d1""]",人力资源经理,王女士,0,工创百年,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",学校/学历教育,未融资,"[20, 99]",https://www.zhipin.com/job_detail/aa6b23fa6ba75d551XJ62NW5F1JU.html?lid=awMRt0WngPa.search.242&securityId=ycv0BG8jnh3xz-O1r_WyewjpA5ptO38sC3afFAoZGuYBssCehjYtiRDpu0rbXb5pCn5NoKhH_kEyyFFUMYmC_243Ll2jU_ehQADBZfJQ4eygFhatzxU~&sessionId=,https://www.zhipin.com/gongsi/01c88a1f1febe2111XRy096_F1s~.html,松北区
python开发,济南,python,本科,3-5年,"[""Python"", ""Django"", ""Flask"", ""PyTorch"", ""MySQL"", ""\u722c\u866b\u7ecf\u9a8c"", """"]","[8000, 11000]",0薪,无,技术总监,陈先生,0,东方云语,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[20, 99]",https://www.zhipin.com/job_detail/2f93d57b4f4e63871HZ83961EFdQ.html?lid=awMRt0WngPa.search.243&securityId=YERhPVOb-X-4T-C1KeQPebvvdT9Zjll7-MY1MVoYb0eCsE7iHcdAuo7Esr1EaiAXECKOyy-NigQPq4ATds8nBmKzIZNYyULVfRCvSJZGb-y0ZZNiKdvW&sessionId=,https://www.zhipin.com/gongsi/4f99d4b7056cb7f31HRz39-1FFA~.html,历城区
Python开发,南京,python,本科,1-3年,"[""Flask"", ""\u7f51\u7edc\u7f16\u7a0b"", ""Linux""]","[10000, 15000]",0薪,"[""\u4e94\u9669\u4e00\u91d1""]",行政人事经理,许先生,0,深量科技,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",计算机服务,未融资,"[0, 20]",https://www.zhipin.com/job_detail/ea781eab3e7b49781Xd939S4FFVX.html?lid=awMRt0WngPa.search.244&securityId=LJxAWRL3j0GSJ-h1_S9UqTNGyaDyTefn1XP-_-_kSjkFVf9m5YGu9lB2DG1wSBoABqQSMjG3irhzT-cLKmcccJnH4Xq6fEG360ZAI1HA4ZW3Ub_T1bY~&sessionId=,https://www.zhipin.com/gongsi/ae469120907c358b1XZ72t68EFo~.html,雨花台区
python教师,绍兴,python,本科,1-3年,"[""Python"", ""C++"", ""C#"", ""Django"", ""MySQL"", ""\u722c\u866b\u7ecf\u9a8c"", """", """"]","[6000, 11000]",0薪,无,hr,王女士,0,浙江海亮教育咨询服务,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",学术/科研,未融资,"[1000, 9999]",https://www.zhipin.com/job_detail/232cb8ea8b4501c51HB539W_EVpW.html?lid=awMRt0WngPa.search.245&securityId=NGJ3shnwPc_hS-P1G7vE4T1JpWNyc2rIQ5ZsIA9LS7TAenE0dl3PBIGWMTyvtwz4qCuDKNPmLLenT85i4D_KPrmTmsVrjIeAQ_SO6bmAcHT5jt-Ks2k~&sessionId=,https://www.zhipin.com/gongsi/0f9f05cf37ccce081HV72tW5EFM~.html,新昌县
python讲师,哈尔滨,python,本科,3-5年,"[""\u540e\u7aef"", ""Python"", ""Django""]","[6000, 10000]",0薪,"[""\u5e74\u7ec8\u5956"", ""\u4e94\u9669\u4e00\u91d1"", ""\u8282\u65e5\u798f\u5229"", ""\u5458\u5de5\u65c5\u6e38"", ""\u9910\u8865"", ""\u5e26\u85aa\u5e74\u5047""]",学术主管,张先生,0,云脉教育,"https://img.bosszhipin.com/beijin/upload/com/logo/20210603/d899a8158176c2287f0f451630c5f0224695f29b66a21d3241bd134f520305a9.jpg?x-oss-process=image/resize,w_100,limit_0",培训/辅导机构,未融资,"[100, 499]",https://www.zhipin.com/job_detail/08c993e0620a06731XF62Nm4GFZX.html?lid=awMRt0WngPa.search.246&securityId=JoLYlI3PzcfHX-z1HqGueGxJuZa10kWDUPxor9Rgu9KWUZRjPdkBq0ile4s3gI0hrmyuYJSF7MiNwsARHafci_cqHSphLqo-yelTNiS-JjsZRB0sUQ~~&sessionId=,https://www.zhipin.com/gongsi/9aec9c84f2874fe71nFy39y_GFA~.html,南岗区
Python讲师,太原,python,本科,1-3年,"[""Python"", ""Django"", ""Flask"", ""MySQL"", ""MongoDB"", ""PostgreSQL""]","[7000, 12000]",0薪,"[""\u8282\u65e5\u798f\u5229"", ""\u5168\u52e4\u5956"", ""\u96f6\u98df\u4e0b\u5348\u8336"", ""\u4fdd\u5e95\u5de5\u8d44"", ""\u5458\u5de5\u65c5\u6e38"", ""\u5e26\u85aa\u5e74\u5047"", ""\u5e95\u85aa\u52a0\u63d0\u6210"", ""\u56e2\u5efa\u805a\u9910""]",经理,王先生,0,核力网络,"https://img.bosszhipin.com/beijin/upload/com/logo/20220208/7b5b554d84f9729caced7b274613c53805742218ae3c0443d57245a5989bc22b8a615f9f04e9dcb2.png?x-oss-process=image/resize,w_100,limit_0",培训/辅导机构,不需要融资,"[20, 99]",https://www.zhipin.com/job_detail/d0be7adeaf019ca01HZ83tu1FVRX.html?lid=awMRt0WngPa.search.247&securityId=B5ls3JFwqMIbh-_1PgW8EWcTFNmARb4PGZbnm9t2xpACdNR75AnPlCma32qwqoMMqYftT0xZ9dMpu_8eU9_1ltu13vBwfFJ0fkJtDoaJ7hejvndxlOg~&sessionId=,https://www.zhipin.com/gongsi/28e41ba4f9c4eabf1XR409q1EVQ~.html,小店区
Python讲师,合肥,python,本科,1-3年,"[""NoSQL"", ""MySQL"", ""Framework"", ""\u4e2d\u7ea7\u8f6f\u4ef6\u5de5\u7a0b\u5e08"", ""Java""]","[15000, 18000]",13薪,无,招聘主管,顾先生,0,名鹰软测,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[0, 20]",https://www.zhipin.com/job_detail/bbee9d6b843173771XV42dS1GFBX.html?lid=awMRt0WngPa.search.248&securityId=qMxWaFzV0BDxf-c12S1Rt6w5tYAdpmJDjpH3cwBqpIo8VfSezJzqPBighMnVWqmeUPq3MVuq6tsMdIx5pHqvKxSxWB_HS3D2rKs6UedCBVJA9EGgip8~&sessionId=,https://www.zhipin.com/gongsi/605c0b8170899e6e1nxz2dS0GFI~.html,蜀山区
python工程师,成都,python,本科,3-5年,"[""Python"", ""Scrapy"", ""MySQL"", ""\u722c\u866b\u7ecf\u9a8c""]","[10000, 13000]",0薪,"[""\u516d\u9669\u4e00\u91d1"", ""\u5e26\u85aa\u5e74\u5047"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u514d\u8d39\u5de5\u88c5"", ""\u5e74\u7ec8\u5956"", ""\u7ee9\u6548\u5956\u91d1"", ""\u5de5\u9f84\u5956"", ""\u5e95\u85aa\u52a0\u63d0\u6210"", ""\u5305\u5403"", ""\u610f\u5916\u9669"", ""\u901a\u8baf\u8865\u8d34"", ""\u8865\u5145\u533b\u7597\u4fdd\u9669"", ""\u9910\u8865"", ""\u751f\u65e5\u798f\u5229"", ""\u9ad8\u6e29\u8865\u8d34"", ""\u96f6\u98df\u4e0b\u5348\u8336"", ""\u8282\u65e5\u798f\u5229"", ""\u6709\u65e0\u7ebf\u7f51"", ""\u4e94\u9669\u4e00\u91d1""]",人事HR,张女士,0,四川国际招标,"https://img.bosszhipin.com/beijin/mcs/banner/7a849f74440b55065bf97fba74dad189cfcd208495d565ef66e7dff9f98764da.png?x-oss-process=image/resize,w_100,limit_0",其他专业服务,不需要融资,"[100, 499]",https://www.zhipin.com/job_detail/d4373a859253a4a61HZ-2Nq7GVdQ.html?lid=awMRt0WngPa.search.249&securityId=iJ5O8surY2f6A-v1lyC8ECmfozXWJJK6PLyt2tomgK9ONDf6aWUa5YYJwik5i7cNixQL_KdOE9xZ235l1JPkyMYgx09rruyhdI9LTQ2UA2QdxD02nQ~~&sessionId=,https://www.zhipin.com/gongsi/afcbf2e3e45bd2e00HB_2t-7Fw~~.html,武侯区
python高级开发,天津,python,本科,3-5年,"[""\u540e\u7aef"", ""\u6570\u636e\u5f00\u53d1"", ""\u673a\u5668\u5b66\u4e60/\u7b97\u6cd5\u5de5\u7a0b"", ""Python"", ""C/C++"", """", """", """"]","[8000, 10000]",0薪,"[""\u4e94\u9669\u4e00\u91d1"", ""\u7ee9\u6548\u5956\u91d1"", ""\u80a1\u7968\u671f\u6743"", ""\u4ea4\u901a\u8865\u52a9"", ""\u4f4f\u623f\u8865\u8d34"", ""\u5de5\u9f84\u5956"", ""\u5e26\u85aa\u5e74\u5047"", ""\u5e95\u85aa\u52a0\u63d0\u6210""]",招聘者,牛先生,0,聚和荣科技,"https://img.bosszhipin.com/beijin/mcs/banner/20180310/0f2ef5140160425fd989d87ead17cc9d33d208e8d6fc287973c46e5cb5346f06.png?x-oss-process=image/resize,w_100,limit_0",铁路/船舶/航空/航天制造,未融资,"[20, 99]",https://www.zhipin.com/job_detail/7d46f0934a3032001HV53t-5ElJQ.html?lid=awMRt0WngPa.search.250&securityId=1pTS5ldABJonb-r1jyqBUWbD9uYgXxNGkB2Ds999z8nFoHCpy26Eicv_CFu-kN9TvHgET8_bE59to9UC3GdBa5p6AFTdeAPk2IxzgXqcMb6z46RPz9z-&sessionId=,https://www.zhipin.com/gongsi/849ae2cc41dc2cd11n1z0ti4GFE~.html,南开区
python工程师,北京,python,本科,1-3年,"[""Python"", ""C/C++"", ""Django"", ""\u8ba1\u7b97\u673a\u76f8\u5173\u4e13\u4e1a"", """"]","[20000, 35000]",0薪,"[""\u5458\u5de5\u65c5\u6e38"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u9910\u8865"", ""\u4e94\u9669\u4e00\u91d1"", ""\u5e26\u85aa\u5e74\u5047"", ""\u8282\u65e5\u798f\u5229"", ""\u52a0\u73ed\u8865\u52a9""]",招聘者,彭女士,0,融通智慧,"https://img.bosszhipin.com/beijin/upload/com/logo/20210825/7b5b554d84f9729cccb03c401c79cac3c909603806529dc21cedfd631b31d5914e0f9aed81d660d7.png?x-oss-process=image/resize,w_100,limit_0",智能硬件,不需要融资,"[100, 499]",https://www.zhipin.com/job_detail/f42446fb97909cf41X183d--GFFU.html?lid=awMRt0WngPa.search.251&securityId=kJ5tv6GQjJh6z-h1c2wF7XmVOob9GAZkB1WvpEmX5zmwBWq8Hk1YdKPzYKuqE8SH6ukwhV1yvZct815e3_ipziDCjXn0-28FQgtcinzPXJVsx039D_oa&sessionId=,https://www.zhipin.com/gongsi/31cb52a5fbf109461nBz2dq9Fls~.html,丰台区
Python后台工程师,北京,python,本科,经验不限,"[""\u540e\u7aef"", ""\u722c\u866b"", ""\u6570\u636e\u5f00\u53d1"", ""Python"", ""\u670d\u52a1\u7aef\u5f00\u53d1\u7ecf\u9a8c"", """", """"]","[20000, 25000]",0薪,"[""\u8282\u65e5\u798f\u5229"", ""\u5305\u5403"", ""\u4e94\u9669\u4e00\u91d1""]",总监,欧阳先生,0,北京来浪科技有限公司,"https://img.bosszhipin.com/beijin/upload/com/logo/20220507/7b5b554d84f9729cba9b22f59655f0e4e9886bc53d3175922405b4c9bb7895c5892897c76b27e159.jpg?x-oss-process=image/resize,w_100,limit_0",学术/科研,天使轮,"[0, 20]",https://www.zhipin.com/job_detail/2e6d8934738f7fc41X152tW_FFBX.html?lid=awMRt0WngPa.search.252&securityId=lreu3YAmtD2iI-01dODkyWBL78RjiI-K-DfLC7mIRkXjCzSTqU6YmZXj0n8mXGDMGIBaeffuZRiJKDbxk2kwBx4yxb3BCCIhjDX7egKG-iqIefnkMa0~&sessionId=,https://www.zhipin.com/gongsi/ea497eaa67a2d2a51XV73Ny9FFE~.html,朝阳区
python编程讲师,杭州,python,大专,1-3年,"[""\u673a\u5668\u5b66\u4e60/\u7b97\u6cd5\u5de5\u7a0b"", ""Python""]","[8000, 12000]",0薪,"[""\u5e74\u7ec8\u5956"", ""\u8282\u65e5\u798f\u5229"", ""\u96f6\u98df\u4e0b\u5348\u8336"", ""\u5e26\u85aa\u5047\u671f"", ""\u751f\u65e5\u4f1a"", ""\u591a\u6837\u5316\u57f9\u8bad""]",综管部主管,黄女士,0,光海科技,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20210518/802b78e98830045af5472417d22c4ae5be8197dc91bf8cc356ec1de252cbfc0e.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,A轮,"[100, 499]",https://www.zhipin.com/job_detail/84317921dcabb73c1HR73N6_FVNU.html?lid=awMRt0WngPa.search.253&securityId=VN_YSa_pO8wkv-_1DvKn53ahdG0cKiCx1WnyU3Kz6jEqPdmYNuNAOiBEmM95EtF0VIjGjpPSVZxkpnUsofY_YnW9Y77nIdxiNdI7MLTpJzkFwVeezg~~&sessionId=,https://www.zhipin.com/gongsi/d867646b3cc7df061nJ539-1EA~~.html,滨江区
高级python工程师,青岛,python,大专,1-3年,"[""Python""]","[5000, 8000]",0薪,"[""\u4e94\u9669\u4e00\u91d1"", ""\u5168\u52e4\u5956""]",人事主管,寇女士,0,青岛容商天下,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20191024/497d917b01abaab5409fb5b91ef9264990a4e3b12424b855505febccd8212b85_s.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,未融资,"[100, 499]",https://www.zhipin.com/job_detail/840befcde8cb71001HZ729q0GFQ~.html?lid=awMRt0WngPa.search.254&securityId=oSSVGnCv_G9K8-z1W8h-LfA2espm1KkrOSceVZKMOgmugakm79ej8YZuA8tQt9wjLUY9lM9LS3IT8a3q4jVYMpSS_hEYRPJFo7Woe5LHjp4rVloT&sessionId=,https://www.zhipin.com/gongsi/4cb4ddce17356d811XN72tq1FA~~.html,即墨区
Python编程老师,银川,python,本科,1-3年,"[""\u4e0b\u80a2\u6b8b\u75be"", ""\u673a\u5668\u5b66\u4e60\u5de5\u7a0b\u7ecf\u9a8c"", ""C++"", ""C"", ""\u673a\u5668\u5b66\u4e60\u7ecf\u9a8c"", """", """", """", """", """", """", """", """"]","[3000, 8000]",0薪,"[""\u7ee9\u6548\u5956\u91d1"", ""\u80a1\u7968\u671f\u6743"", ""\u5e74\u7ec8\u5956"", ""\u6709\u65e0\u7ebf\u7f51"", ""\u8282\u65e5\u798f\u5229"", ""\u96f6\u98df\u4e0b\u5348\u8336"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u4fdd\u5e95\u5de5\u8d44"", ""\u56e2\u5efa\u805a\u9910"", ""\u5e26\u85aa\u5e74\u5047"", ""\u5e95\u85aa\u52a0\u63d0\u6210"", ""\u751f\u65e5\u798f\u5229"", ""\u514d\u8d39\u5de5\u88c5"", ""\u4e94\u9669\u4e00\u91d1"", ""\u5458\u5de5\u65c5\u6e38""]",人力资源经理,杨女士,0,睿馨教育,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20210527/f1bbb22561324425c38ec7f8ee5b9758ba9a4d3afcac7979155f4a17733a66ba.jpg?x-oss-process=image/resize,w_100,limit_0",培训/辅导机构,未融资,"[20, 99]",https://www.zhipin.com/job_detail/686b066fdcb3794f1XR82du4FFVW.html?lid=awMRt0WngPa.search.255&securityId=JMfr5UxCantoM-Q1TXpu8iVQLqd5GfXRtqtY2ArxxO4pyirKtSSLx2OyMIqOMu-5kL2ZK1ZEYxxYMtar-jQmvKfVxE9tDf7F3L9BsiYK-ZGLybKSkK93&sessionId=,https://www.zhipin.com/gongsi/2675fb3c38b049d01nd-39q0ElM~.html,
